tconst,nconst,category,job,characters
tt0101757,nm0001038,actor,NA,"[""Bryan""]"
tt0101757,nm0378893,director,NA,NA
tt0101757,nm0484475,writer,written by,NA
tt0101757,nm0411416,writer,written by,NA
tt0101757,nm0628352,producer,producer,NA
tt0101757,nm0680539,producer,producer,NA
tt0217630,nm0430193,production_designer,NA,NA
tt0217630,nm0004755,actor,NA,"[""Paul Tannek""]"
tt0217630,nm0002546,actress,NA,"[""Dora Diamond""]"
tt0217630,nm0651008,actor,NA,"[""Adam""]"
tt0217630,nm0755603,actor,NA,"[""Chris""]"
tt0217630,nm0002132,director,NA,NA
tt0217630,nm0135245,producer,producer,NA
tt0217630,nm0457598,composer,NA,NA
tt0217630,nm0353963,cinematographer,NA,NA
tt0217630,nm0157096,editor,NA,NA
tt0335559,nm0172818,cinematographer,director of photography,NA
tt0335559,nm0098378,actress,NA,"[""Rosalee Futch""]"
tt0335559,nm0241049,actor,NA,"[""Tad Hamilton""]"
tt0335559,nm0333410,actor,NA,"[""Pete Monash""]"
tt0335559,nm0001447,actor,NA,"[""Richard Levy the Driven""]"
tt0335559,nm0525659,director,NA,NA
tt0335559,nm0505741,writer,written by,NA
tt0335559,nm0279651,producer,producer,NA
tt0335559,nm0926824,producer,producer,NA
tt0335559,nm0790481,composer,NA,NA
tt0099005,nm0343343,composer,NA,NA
tt0099005,nm0000154,actor,NA,"[""Gene""]"
tt0099005,nm0000375,actor,NA,"[""Billy""]"
tt0099005,nm0001802,actress,NA,"[""Corinne Landreaux""]"
tt0099005,nm0420898,actor,NA,"[""Major Donald Lemond""]"
tt0099005,nm0006854,director,NA,NA
tt0099005,nm0730313,writer,book,NA
tt0099005,nm0260675,writer,screenplay,NA
tt0099005,nm0750701,writer,screenplay,NA
tt0099005,nm0578176,producer,producer,NA
tt0100133,nm0914239,cinematographer,NA,NA
tt0100133,nm0000546,actor,NA,"[""Capt. Dennis Dearborn""]"
tt0100133,nm0000655,actor,NA,"[""Sgt. Danny \""Danny Boy\"" Daly""]"
tt0100133,nm0004883,actor,NA,"[""1st Lt. Luke Sinclair""]"
tt0100133,nm0000665,actor,NA,"[""Lt. Phil Lowenthal""]"
tt0100133,nm0001994,director,NA,NA
tt0100133,nm0581224,writer,written by,NA
tt0100133,nm0701298,producer,producer,NA
tt0100133,nm0943728,producer,producer,NA
tt0100133,nm0006070,composer,NA,NA
tt1415283,nm0006133,composer,NA,NA
tt1415283,nm0000668,actress,NA,"[""Nanny McPhee""]"
tt1415283,nm0350454,actress,NA,"[""Isabel Green""]"
tt1415283,nm0000146,actor,NA,"[""Lord Gray""]"
tt1415283,nm3489031,actor,NA,"[""Vincent Green""]"
tt1415283,nm1264352,director,NA,NA
tt1415283,nm0104447,writer,characters,NA
tt1415283,nm0079677,producer,producer,NA
tt1415283,nm0233386,producer,producer,NA
tt1415283,nm0271479,producer,producer,NA
tt0486358,nm1503147,cinematographer,NA,NA
tt0486358,nm1893465,self,NA,"[""Himself - Commentator""]"
tt0486358,nm3588627,self,NA,"[""Himself""]"
tt0486358,nm2358684,self,NA,"[""Herself""]"
tt0486358,nm2191784,self,NA,"[""Himself""]"
tt0486358,nm1823216,director,NA,NA
tt0486358,nm1823227,director,NA,NA
tt0486358,nm2141472,composer,NA,NA
tt0486358,nm2126199,composer,NA,NA
tt0486358,nm1333458,cinematographer,NA,NA
tt1731697,nm0424118,composer,NA,NA
tt1731697,nm0600667,actress,NA,"[""Heidi Hawthorne""]"
tt1731697,nm0001236,actress,NA,"[""Margaret Morgan""]"
tt1731697,nm0001117,actor,NA,"[""Francis Matthias""]"
tt1731697,nm0680489,actor,NA,"[""Herman 'Whitey' Salvador""]"
tt1731697,nm0957772,director,NA,NA
tt1731697,nm0089658,producer,producer,NA
tt1731697,nm0332308,producer,producer,NA
tt1731697,nm2305431,producer,producer,NA
tt1731697,nm3656848,composer,NA,NA
tt0463872,nm0153265,writer,screenplay,NA
tt0463872,nm0000367,actor,NA,"[""Obélix""]"
tt0463872,nm0180404,actor,NA,"[""Astérix""]"
tt0463872,nm0688143,actor,NA,"[""Brutus""]"
tt0463872,nm0001128,actor,NA,"[""Jules Cesar""]"
tt0463872,nm0004689,director,NA,NA
tt0463872,nm0486627,director,NA,NA
tt0463872,nm0331453,writer,comic book,NA
tt0463872,nm0879853,writer,comic book,NA
tt0463872,nm0206797,writer,screenplay,NA
tt0430634,nm0193274,production_designer,NA,NA
tt0430634,nm1335291,actress,NA,"[""Haley Graham""]"
tt0430634,nm0000313,actor,NA,"[""Burt Vickerman""]"
tt0430634,nm0501837,actress,NA,"[""Joanne Charis""]"
tt0430634,nm1840748,actress,NA,"[""Wei Wei Yong""]"
tt0430634,nm0070566,director,NA,NA
tt0430634,nm0528930,producer,producer,NA
tt0430634,nm0801117,composer,NA,NA
tt0430634,nm0645401,cinematographer,NA,NA
tt0430634,nm0847258,editor,NA,NA
tt0338096,nm0004744,producer,producer,NA
tt0338096,nm0526019,actor,NA,"[""Javier Suarez""]"
tt0338096,nm0304801,actress,NA,"[""Katey Miller""]"
tt0338096,nm0000688,actress,NA,"[""Jeannie Miller""]"
tt0338096,nm0805476,actor,NA,"[""Bert Miller""]"
tt0338096,nm0272704,director,NA,NA
tt0338096,nm1568308,writer,story,NA
tt0338096,nm0755969,writer,story,NA
tt0338096,nm0945026,writer,screenplay,NA
tt0338096,nm0002982,writer,screenplay,NA
tt0089374,nm0006254,composer,NA,NA
tt0089374,nm0000329,actor,NA,"[""Chan Ka Kui""]"
tt0089374,nm0001041,actress,NA,"[""May""]"
tt0089374,nm0510857,actress,NA,"[""Selina Fong""]"
tt0089374,nm0482647,actor,NA,"[""Supt. Raymond Li""]"
tt0089374,nm0155179,director,executive director,NA
tt0089374,nm0849282,writer,NA,NA
tt0089374,nm0387337,producer,producer,NA
tt0089374,nm0060311,composer,NA,NA
tt0089374,nm0499995,composer,NA,NA
tt0414853,nm0916502,editor,NA,NA
tt0414853,nm0416673,actor,NA,"[""Otis the Cow""]"
tt0414853,nm0001073,actress,NA,"[""Daisy the Cow""]"
tt0414853,nm0000418,actor,NA,"[""Miles the Mule""]"
tt0414853,nm0000385,actor,NA,"[""Ben the Cow""]"
tt0414853,nm0644203,director,NA,NA
tt0414853,nm0550455,producer,producer,NA
tt0414853,nm0550708,producer,producer,NA
tt0414853,nm0002201,composer,NA,NA
tt0414853,nm0129484,editor,NA,NA
tt0083284,nm0276238,producer,producer,NA
tt0083284,nm0000323,actor,NA,"[""Capt. John Colby - The Players: England""]"
tt0083284,nm0000230,actor,NA,"[""Captain Robert Hatch - The Players: U.S.A.""]"
tt0083284,nm0671446,actor,NA,"[""Cpl. Luis Fernandez - Allied Soccer Player - The Players: Brazil""]"
tt0083284,nm0600961,actor,NA,"[""Terry Brady - Allied Soccer Player - The Players: England""]"
tt0083284,nm0001379,director,NA,NA
tt0083284,nm0944757,writer,story,NA
tt0083284,nm0587429,writer,story,NA
tt0083284,nm0536587,writer,story,NA
tt0083284,nm0428056,writer,screenplay,NA
tt7838252,nm5232139,actor,NA,"[""Rocky (Raja Krishnappa Bairya)""]"
tt7838252,nm8635807,actress,NA,"[""Reena""]"
tt7838252,nm10346132,actor,NA,"[""Garuda""]"
tt7838252,nm10346131,actress,NA,"[""Gangamma (Rocky's Mother)""]"
tt7838252,nm6073824,director,NA,NA
tt7838252,nm7872012,producer,producer,NA
tt7838252,nm6237221,composer,NA,NA
tt7838252,nm6703377,cinematographer,NA,NA
tt7838252,nm7532367,editor,NA,NA
tt0104466,nm0000095,actor,NA,"[""Gabe Roth""]"
tt0104466,nm0001201,actress,NA,"[""Judy Roth""]"
tt0104466,nm0001628,actor,NA,"[""Jack""]"
tt0104466,nm0001114,actress,NA,"[""Sally""]"
tt0104466,nm0339086,producer,producer,NA
tt0104466,nm0005688,cinematographer,director of photography,NA
tt0104466,nm0607673,editor,NA,NA
tt0104466,nm0520288,production_designer,NA,NA
tt3767372,nm4487955,composer,NA,NA
tt3767372,nm2138653,actress,NA,"[""Piku""]"
tt3767372,nm0000821,actor,NA,"[""Bhaskor Banerjee""]"
tt3767372,nm0451234,actor,NA,"[""Rana""]"
tt3767372,nm0154139,actress,NA,"[""Chhobi Maashi""]"
tt3767372,nm1999473,director,NA,NA
tt3767372,nm4962323,writer,NA,NA
tt3767372,nm4963674,producer,producer,NA
tt3767372,nm7219679,producer,producer,NA
tt3767372,nm1376456,producer,producer,NA
tt0294357,nm0680595,producer,producer,NA
tt0294357,nm0654110,actor,NA,"[""Nick Callahan""]"
tt0294357,nm0001401,actress,NA,"[""Sarah Jordan""]"
tt0294357,nm0730070,actor,NA,"[""Henry Bauford""]"
tt0294357,nm0001632,actress,NA,"[""Charlotte Jordan""]"
tt0294357,nm0132709,director,NA,NA
tt0294357,nm1047021,writer,written by,NA
tt0294357,nm0357074,producer,producer,NA
tt0294357,nm0583077,producer,producer,NA
tt0294357,nm0671038,producer,producer,NA
tt0310203,nm0460109,editor,NA,NA
tt0310203,nm0000367,actor,NA,"[""Quentin""]"
tt0310203,nm0000606,actor,NA,"[""Ruby""]"
tt0310203,nm0006939,actor,NA,"[""Vernet""]"
tt0310203,nm0244707,actor,NA,"[""Le psychiatre prison""]"
tt0310203,nm0891554,director,NA,NA
tt0310203,nm0296829,writer,idea,NA
tt0310203,nm0069963,producer,producer,NA
tt0310203,nm0697683,composer,NA,NA
tt0310203,nm0005907,cinematographer,NA,NA
tt0119472,nm0687274,composer,NA,NA
tt0119472,nm0001709,actor,NA,"[""Martin Brest""]"
tt0119472,nm0509583,actor,NA,"[""Rudi Wurlitzer""]"
tt0119472,nm0888276,actor,NA,"[""Henk - der Belgier""]"
tt0119472,nm0001953,actor,NA,"[""Abdul - der Araber""]"
tt0119472,nm0415714,director,NA,NA
tt0119472,nm0377333,producer,producer,NA
tt0119472,nm0955995,producer,producer,NA
tt0119472,nm1659865,composer,NA,NA
tt0119472,nm0686693,composer,NA,NA
tt1324059,nm0523415,composer,NA,NA
tt1324059,nm1633541,actor,NA,"[""Sid Mehra""]"
tt1324059,nm1234298,actress,NA,"[""Aisha Banerjee""]"
tt1324059,nm0665554,actress,NA,"[""Sarita Mehra""]"
tt1324059,nm0451600,actor,NA,"[""Ram Mehra(Sid's father)""]"
tt1324059,nm2209781,director,NA,NA
tt1324059,nm1145539,writer,dialogue,NA
tt1324059,nm0424101,producer,producer,NA
tt1324059,nm0424103,producer,producer,NA
tt1324059,nm0536708,composer,NA,NA
tt2304771,nm0187018,cinematographer,director of photography,NA
tt2304771,nm0252961,actor,NA,"[""Nelson Mandela""]"
tt2304771,nm0365140,actress,NA,"[""Winnie Madikizela""]"
tt2304771,nm1965907,actress,NA,"[""Evelyn Mase""]"
tt2304771,nm1193091,actor,NA,"[""Chief Warder""]"
tt2304771,nm0149491,director,NA,NA
tt2304771,nm0629933,writer,screenplay,NA
tt2304771,nm0541691,writer,autobiography,NA
tt2304771,nm0802081,producer,producer,NA
tt2304771,nm0373588,composer,NA,NA
tt0365957,nm0377454,cinematographer,NA,NA
tt0365957,nm1217506,actor,NA,"[""David""]"
tt0365957,nm1216791,actor,NA,"[""Rico""]"
tt0365957,nm1215800,actor,NA,"[""Vick""]"
tt0365957,nm1212896,actor,NA,"[""Rashann""]"
tt0365957,nm0831321,director,NA,NA
tt0365957,nm0608043,producer,producer,NA
tt0365957,nm1079559,producer,producer,NA
tt0365957,nm0915780,producer,producer,NA
tt0365957,nm0061045,composer,NA,NA
tt0101775,nm0006055,composer,NA,NA
tt0101775,nm0000121,actress,NA,"[""Elizabeth 'Lizzie' Cronin""]"
tt0101775,nm0562201,actor,NA,"[""Drop Dead Fred""]"
tt0101775,nm0556850,actress,NA,"[""Polly Cronin""]"
tt0101775,nm0001513,actor,NA,"[""Charles""]"
tt0101775,nm0429517,director,NA,NA
tt0101775,nm1228100,writer,story,NA
tt0101775,nm0204313,writer,written by,NA
tt0101775,nm0277759,writer,written by,NA
tt0101775,nm0916986,producer,producer,NA
tt0082869,nm0365812,production_designer,NA,NA
tt0082869,nm0000125,actor,NA,"[""Marshal William T. O'Niel""]"
tt0082869,nm0827973,actress,NA,"[""Dr. Lazarus""]"
tt0082869,nm0001967,actor,NA,"[""Mark B. Sheppard""]"
tt0082869,nm0797725,actor,NA,"[""Sergeant Montone""]"
tt0082869,nm0001382,director,NA,NA
tt0082869,nm0004345,producer,producer,NA
tt0082869,nm0000025,composer,NA,NA
tt0082869,nm0003552,cinematographer,director of photography,NA
tt0082869,nm0000829,editor,NA,NA
tt3398268,nm0293168,writer,screenplay adaptation by: English,NA
tt3398268,nm3268918,actress,NA,"[""Anna Sasaki""]"
tt3398268,nm4134328,actress,NA,"[""Marnie""]"
tt3398268,nm0559652,actress,NA,"[""Yoriko Sasaki""]"
tt3398268,nm0855398,actor,NA,"[""Kiyomasa Oiwa""]"
tt3398268,nm9985593,director,NA,NA
tt3398268,nm0948488,director,NA,NA
tt3398268,nm2226124,writer,based on the novel by,NA
tt3398268,nm2146668,writer,screenplay by,NA
tt3398268,nm0027943,writer,screenplay by,NA
tt0443295,nm0205070,writer,NA,NA
tt0443295,nm0000598,actor,NA,"[""Frank Beardsley""]"
tt0443295,nm0000623,actress,NA,"[""Helen North""]"
tt0443295,nm0005278,actor,NA,"[""Max""]"
tt0443295,nm0267511,actor,NA,"[""William Beardsley""]"
tt0443295,nm0331532,director,NA,NA
tt0443295,nm0120816,writer,screenplay,NA
tt0443295,nm0452235,writer,screenplay,NA
tt0443295,nm0789520,writer,NA,NA
tt0443295,nm0480048,writer,NA,NA
tt0970468,nm0308211,producer,producer,NA
tt0970468,nm0000531,actress,NA,"[""Miss Pettigrew""]"
tt0970468,nm0010736,actress,NA,"[""Delysia""]"
tt0970468,nm0001354,actor,NA,"[""Joe""]"
tt0970468,nm0018357,actor,NA,"[""Chestnut Seller""]"
tt0970468,nm0620576,director,NA,NA
tt0970468,nm1341735,writer,screenplay,NA
tt0970468,nm0064479,writer,screenplay,NA
tt0970468,nm2803760,writer,novel,NA
tt0970468,nm0068935,producer,producer,NA
tt2343793,nm1308201,editor,NA,NA
tt2343793,nm0000553,actor,NA,"[""Michael""]"
tt2343793,nm0005109,actress,NA,"[""Julia""]"
tt2343793,nm0004778,actor,NA,"[""Scott""]"
tt2343793,nm1312575,actress,NA,"[""Anna""]"
tt2343793,nm0353673,director,NA,NA
tt2343793,nm0108069,producer,producer,NA
tt2343793,nm0637602,producer,producer,NA
tt2343793,nm0547050,composer,NA,NA
tt2343793,nm0181433,cinematographer,NA,NA
tt1072748,nm0636603,cinematographer,director of photography,NA
tt1072748,nm0000545,actress,NA,"[""Sarah Winchester""]"
tt1072748,nm3512758,actress,NA,"[""Marion Marriott""]"
tt1072748,nm7073477,actor,NA,"[""Henry Marriott""]"
tt1072748,nm0164809,actor,NA,"[""Dr. Eric Price""]"
tt1072748,nm1294961,director,NA,NA
tt1072748,nm1294962,director,NA,NA
tt1072748,nm1129343,writer,written by,NA
tt1072748,nm1245249,producer,producer,NA
tt1072748,nm2741808,producer,producer,NA
tt0119250,nm0649025,editor,NA,NA
tt0119250,nm0001429,actor,NA,"[""Yoshitaka Nishi""]"
tt0119250,nm0457229,actress,NA,"[""Nishi's wife""]"
tt0119250,nm0652592,actor,NA,"[""Horibe""]"
tt0119250,nm0855398,actor,NA,"[""Nakamura""]"
tt0119250,nm0605271,producer,producer,NA
tt0119250,nm0875257,producer,producer,NA
tt0119250,nm0948934,producer,producer,NA
tt0119250,nm0386749,composer,NA,NA
tt0119250,nm0945418,cinematographer,NA,NA
tt0426578,nm0298600,editor,NA,NA
tt0426578,nm0421799,actress,NA,"[""Sophie Scholl""]"
tt0426578,nm1443396,actor,NA,"[""Hans Scholl""]"
tt0426578,nm0374901,actor,NA,"[""Robert Mohr""]"
tt0426578,nm0309404,actress,NA,"[""Else Gebel""]"
tt0426578,nm0745131,director,NA,NA
tt0426578,nm0106937,writer,NA,NA
tt0426578,nm0374112,composer,NA,NA
tt0426578,nm0459517,composer,NA,NA
tt0426578,nm0486311,cinematographer,NA,NA
tt0077413,nm0177466,editor,NA,NA
tt0077413,nm0001811,actor,NA,"[""Hercule Poirot""]"
tt0077413,nm0001201,actress,NA,"[""Jacqueline De Bellefort""]"
tt0077413,nm0531546,actor,NA,"[""Simon Doyle""]"
tt0077413,nm0000945,actress,NA,"[""Louise Bourget""]"
tt0077413,nm0347086,director,NA,NA
tt0077413,nm0787289,writer,screenplay,NA
tt0077413,nm0002005,writer,novel,NA
tt0077413,nm0000065,composer,NA,NA
tt0077413,nm0002153,cinematographer,director of photography,NA
tt0104409,nm0589172,composer,NA,NA
tt0104409,nm0000395,actress,NA,"[""Joanne 'Joey' Summerskill""]"
tt0104409,nm0103208,actor,NA,"[""Pinhead"",""Captain Elliot Spencer""]"
tt0104409,nm0076791,actor,NA,"[""J.P. Monroe"",""Pistonhead Cenobite""]"
tt0104409,nm0608118,actor,NA,"[""Bum""]"
tt0104409,nm0382776,director,NA,NA
tt0104409,nm0000850,writer,characters,NA
tt0104409,nm0040643,writer,story,NA
tt0104409,nm0709752,writer,story,NA
tt0104409,nm0276541,producer,producer,NA
tt6517102,nm3772243,actor,NA,"[""Hector""]"
tt6517102,nm0035514,actor,NA,"[""Trevor Belmont""]"
tt6517102,nm0130536,actor,NA,"[""Alucard""]"
tt6517102,nm0574615,actor,NA,"[""Dracula""]"
tt6517102,nm2274825,actress,NA,"[""Sypha Belnades""]"
tt6517102,nm1979137,writer,creator,NA
tt6517102,nm0001242,actor,NA,"[""The Bishop""]"
tt6517102,nm2646861,actress,NA,"[""Lisa Tepes""]"
tt6517102,nm1644205,actor,NA,"[""Additional Voices""]"
tt6517102,nm1190771,actress,NA,"[""Additional Voices""]"
tt5155780,nm2450367,composer,NA,NA
tt5155780,nm0000602,actor,NA,"[""Thomas""]"
tt5155780,nm0005460,actress,NA,"[""Interviewer""]"
tt5155780,nm5359238,actor,NA,"[""Sound Recordist""]"
tt5155780,nm0781981,actor,NA,"[""Will""]"
tt5155780,nm1660595,director,NA,NA
tt5155780,nm1645301,writer,written by,NA
tt5155780,nm0650164,producer,producer,NA
tt5155780,nm0827726,producer,producer,NA
tt5155780,nm3737483,composer,NA,NA
tt0384286,nm0118658,production_designer,NA,NA
tt0384286,nm0606690,actor,NA,"[""Owen""]"
tt0384286,nm0095751,actress,NA,"[""Dodger""]"
tt0384286,nm0655585,actor,NA,"[""Tom""]"
tt0384286,nm2048313,actress,NA,"[""Becky""]"
tt0384286,nm0905592,director,NA,NA
tt0384286,nm0062149,writer,written by,NA
tt0384286,nm0910800,composer,NA,NA
tt0384286,nm0864268,cinematographer,director of photography,NA
tt0384286,nm1164861,editor,NA,NA
tt1334102,nm0642975,producer,producer,NA
tt1334102,nm0005476,actress,NA,"[""Dr. Juliet Devereau""]"
tt1334102,nm0604742,actor,NA,"[""Max""]"
tt1334102,nm1195855,actor,NA,"[""Jack""]"
tt1334102,nm0000489,actor,NA,"[""August""]"
tt1334102,nm0427037,director,NA,NA
tt1334102,nm0650601,writer,written by,NA
tt1334102,nm1180690,producer,producer,NA
tt1334102,nm0111225,producer,producer,NA
tt1334102,nm0247524,producer,producer,NA
tt0094006,nm0807573,editor,NA,NA
tt0094006,nm0000655,actor,NA,"[""Keith Nelson""]"
tt0094006,nm0000524,actress,NA,"[""Watts""]"
tt0094006,nm0000670,actress,NA,"[""Amanda Jones""]"
tt0094006,nm0001729,actor,NA,"[""Hardy Jenns""]"
tt0094006,nm0222043,director,NA,NA
tt0094006,nm0000455,writer,written by,NA
tt0094006,nm0353843,composer,NA,NA
tt0094006,nm0615857,composer,NA,NA
tt0094006,nm0452654,cinematographer,director of photography,NA
tt0114011,nm0131311,editor,NA,NA
tt0114011,nm0000207,actress,NA,"[""Roberta""]"
tt0114011,nm0000193,actress,NA,"[""Samantha""]"
tt0114011,nm0005280,actress,NA,"[""Roberta""]"
tt0114011,nm0000301,actress,NA,"[""Teeny""]"
tt0114011,nm0322128,director,NA,NA
tt0114011,nm0454783,writer,written by,NA
tt0114011,nm0865297,producer,producer,NA
tt0114011,nm0006056,composer,NA,NA
tt0114011,nm0825336,cinematographer,director of photography,NA
tt0490181,nm0695247,producer,producer,NA
tt0490181,nm0005048,actor,NA,"[""Maj. 'Mitch' Hunter""]"
tt0490181,nm0000579,actor,NA,"[""Brother Samuel""]"
tt0490181,nm1226817,actress,NA,"[""Cpl. Valerie Duval""]"
tt0490181,nm0675730,actor,NA,"[""Capt. Nathan Rooker""]"
tt0490181,nm0403038,director,NA,NA
tt0490181,nm0252155,writer,written by,NA
tt0490181,nm1366451,producer,producer,NA
tt0490181,nm0219613,producer,producer,NA
tt0490181,nm0479070,producer,producer,NA
tt0080319,nm0380670,editor,NA,NA
tt0080319,nm0000404,actress,NA,"[""Judy Bernly""]"
tt0080319,nm0005499,actress,NA,"[""Violet Newstead""]"
tt0080319,nm0000573,actress,NA,"[""Doralee Rhodes""]"
tt0080319,nm0001056,actor,NA,"[""Franklin Hart, Jr.""]"
tt0080319,nm0383359,director,NA,NA
tt0080319,nm0720334,writer,story,NA
tt0080319,nm0317982,producer,producer,NA
tt0080319,nm0288913,composer,NA,NA
tt0080319,nm0897794,cinematographer,director of photography,NA
tt6820256,nm1568056,cinematographer,NA,NA
tt6820256,nm0586568,actor,NA,"[""Overgård""]"
tt6820256,nm5386550,actress,NA,"[""Young Woman""]"
tt6820256,nm10443784,actor,NA,"[""Helicopter Pilot""]"
tt6820256,nm1020835,director,NA,NA
tt6820256,nm5204253,writer,written by,NA
tt6820256,nm2129859,producer,producer,NA
tt6820256,nm4043287,producer,producer,NA
tt6820256,nm2591283,producer,producer,NA
tt6820256,nm2468967,composer,NA,NA
tt0411951,nm0721614,cinematographer,NA,NA
tt0411951,nm1463426,actor,NA,"[""Jin Kazama""]"
tt0411951,nm0653952,actress,NA,"[""Christie Monteiro""]"
tt0411951,nm0846480,actor,NA,"[""Heihachi Mishima""]"
tt0411951,nm1406333,actor,NA,"[""Kazuya Mishima""]"
tt0411951,nm0514546,director,NA,NA
tt0411951,nm0568416,writer,screenplay,NA
tt0411951,nm2091329,producer,producer,NA
tt0411951,nm0666999,producer,producer,NA
tt0411951,nm1726242,composer,NA,NA
tt2023690,nm1546919,composer,NA,NA
tt2023690,nm1546686,actress,NA,"[""Tina""]"
tt2023690,nm0352901,actor,NA,"[""Richard""]"
tt2023690,nm1361530,actor,NA,"[""Chris""]"
tt2023690,nm0203688,actress,NA,"[""Carol""]"
tt2023690,nm1296554,director,NA,NA
tt2023690,nm4207229,writer,additional material,NA
tt2023690,nm2095003,producer,producer,NA
tt2023690,nm0661912,producer,producer,NA
tt2023690,nm0823288,producer,producer,NA
tt0213890,nm0439829,editor,NA,NA
tt0213890,nm0000821,actor,NA,"[""Narayan Shankar""]"
tt0213890,nm0451321,actor,NA,"[""Raj Aryan Malhotra""]"
tt0213890,nm0159167,actor,NA,"[""Vicky""]"
tt0213890,nm0361407,actor,NA,"[""Sameer""]"
tt0213890,nm0159147,director,NA,NA
tt0213890,nm0007181,producer,producer,NA
tt0213890,nm1269729,composer,NA,NA
tt0213890,nm1269730,composer,NA,NA
tt0213890,nm0802168,cinematographer,NA,NA
tt0111127,nm0359000,editor,NA,NA
tt0111127,nm0000678,actress,NA,"[""Mom""]"
tt0111127,nm0001832,actor,NA,"[""Dad""]"
tt0111127,nm0001442,actress,NA,"[""Misty""]"
tt0111127,nm0000498,actor,NA,"[""Chip""]"
tt0111127,nm0000691,director,NA,NA
tt0111127,nm0275836,producer,producer,NA
tt0111127,nm0850516,producer,producer,NA
tt0111127,nm0006231,composer,NA,NA
tt0111127,nm0828731,cinematographer,director of photography,NA
tt2452254,nm0000300,actress,NA,"[""Maria Enders""]"
tt2452254,nm0829576,actress,NA,"[""Valentine""]"
tt2452254,nm1631269,actress,NA,"[""Jo-Ann Ellis""]"
tt2452254,nm1955257,actor,NA,"[""Klaus Diesterweg""]"
tt2452254,nm0000801,director,NA,NA
tt2452254,nm0318570,producer,producer,NA
tt2452254,nm0494617,cinematographer,NA,NA
tt2452254,nm1520209,editor,NA,NA
tt2452254,nm0479352,production_designer,NA,NA
tt0104254,nm0006293,composer,NA,NA
tt0104254,nm0000526,actress,NA,"[""Crysta""]"
tt0104254,nm0000225,actor,NA,"[""Pips""]"
tt0104254,nm0000245,actor,NA,"[""Batty Koda""]"
tt0104254,nm0000347,actor,NA,"[""Hexxus""]"
tt0104254,nm0472386,director,NA,NA
tt0104254,nm0185084,writer,screenplay,NA
tt0104254,nm0949479,writer,original stories,NA
